staID,Lat,Lon,Elevation
05CG007,51.425833,-111.8,
05CG901,51.366667,-112.25,
05CG902,51.65,-112.0083,
05CG903,0,0,
05CG904,,,
05CG905,,,
05CG906,,,
05CH001,50.976447,-111.750013,
05CH002,50.907796,-111.560657,
05CH003,50.908404,-111.549235,
05CH004,50.916667,-111.633333,
05CH005,51.010367,-111.803925,
05CH006,51.101814,-111.453816,
05CH007,50.85509,-111.59061,
05CH008,51.414818,-111.491066,
05CH009,51.1495,-111.798873,
05CH010,51.096953,-111.68177,
05CH011,51.239994,-111.630851,
05CH012,51.0175,-111.816667,
05CH013,50.981876,-111.762549,
05CH014,51.254704,-111.639658,
05CH016,50.935936,-111.765303,
05CH901,0,0,
05CH902,0,0,
05CH903,50.972158,-111.620419,
05CH904,50.943098,-111.760007,
05CH905,50.914028,-111.607974,
05CH906,0,0,
05CH907,0,0,
05CH908,0,0,
05CH909,0,0,
05CH910,0,0,
05CH911,0,0,
05CH912,0,0,
05CH913,0,0,
05CH914,0,0,
05CH915,0,0,
05CH916,0,0,
05CH917,0,0,
05CH918,51.004918,-111.942778,
05CH919,0,0,
05CH920,51.044262,-111.933333,
05CH921,51.11666667,-111.45,
05CH922,,,
05CH923,,,
05CH924,,,
05CH925,,,
05CH926,,,
05CJ001,50.75,-112.416667,
05CJ002,50.75,-112.416667,
05CJ003,50.715833,-112.3425,
05CJ004,50.722222,-112.338889,
05CJ005,50.821574,-111.82787,
05CJ006,50.734557,-111.690187,
05CJ007,50.842185,-111.93216,
05CJ008,50.795098,-111.782346,
05CJ009,50.843278,-111.155168,
05CJ010,50.958493,-111.96023,
05CJ011,50.637292,-111.505629,
05CJ012,50.821305,-111.82906,
05CJ013,50.733333,-112,
05CJ901,50.75,-111.883333,
05CJ902,50.834722,-111.625,
05CJ903,50.775833,-111.576944,
05CJ904,50.883334,-111.513334,
05CJ905,49.74243003,-112.462981,
05CJ906,49.74243003,-112.462981,
05CJU01,50.84389,-111.15333,
05CK001,50.95839,-111.06373,
05CK002,50.964265,-110.02975,
05CK003,51.038099,-111.234538,
05CK004,50.904382,-110.300027,
05CK005,50.898832,-110.506998,
05CK006,51.096455,-110.259276,
05CK007,51.096903,-111.239156,
05CK901,0,0,
05CK902,0,0,
05CK903,0,0,
05CK904,0,0,
05CK905,,,
05CK906,,,
05DA001,52.098583,-116.400924,
05DA002,52.047166,-116.389087,
05DA003,52.093045,-116.418813,
05DA004,52.161271,-116.503183,
05DA005,51.965283,-116.719792,
05DA006,51.967282,-116.725929,
05DA007,51.883347,-116.688647,
05DA008,51.693604,-116.53664,
05DA009,52.00119,-116.47093,
05DA010,51.79928,-116.580498,
05DA901,52.047778,-116.391389,
05DA902,52.171667,-116.480556,
05DB001,52.345338,-114.936402,
05DB002,52.27284,-114.930807,
05DB003,51.995513,-115.436441,
05DB004,52.247086,-115.302173,
05DB005,52.255026,-115.289194,
05DB006,52.253394,-114.856976,
05DB007,51.969853,-115.24097,
05DB901,52.204167,-114.996944,
05DB902,52.1225,-115.189722,
05DC001,52.375417,-114.940876,
05DC002,52.453553,-115.760616,
05DC003,52.464376,-116.0774,
05DC004,52.462912,-115.784505,
05DC005,52.370182,-116.296311,
05DC006,52.367752,-115.422674,
05DC007,52.308495,-116.325198,
05DC008,51.855012,-116.193535,
05DC009,52.309743,-116.329478,
05DC010,52.308783,-116.320396,
05DC011,52.283168,-115.999989,
05DC012,52.664301,-115.076774,
05DC901,0,0,
05DC902,52.293056,-115.018056,
05DC903,52.449444,-115.030556,
05DC904,52.456667,-116.142778,
05DC905,52.446944,-116.188889,
05DC906,52.503056,-115.563056,
05DC907,52.439617,-115.010556,
05DC908,52.483333,-114.960556,
05DC909,52.515574,-114.936944,
05DC910,52.564481,-114.954444,
05DC912,52.659444,-115.0625,
05DC913,52.869167,-115.167778,
05DCU01,52.3764,-115.40126,
05DCU02,52.68052,-115.07508,
05DD001,52.665222,-116.87679,
05DD002,52.702974,-116.320947,
05DD003,52.715031,-116.323224,
05DD004,52.762998,-116.363853,
05DD005,52.91004,-115.371681,
05DD007,52.879352,-116.55497,
05DD008,52.869455,-116.599938,
05DD009,52.819905,-115.515413,
05DD901,52.873611,-115.726944,
05DD902,52.9775,-115.913611,
05DD903,53.016111,-115.765833,
05DDU01,52.91435,-115.18945,
05DE001,53.273116,-114.882119,
05DE002,53.556531,-114.492401,
05DE003,53.463128,-114.36754,
05DE004,53.561571,-114.73061,
05DE005,53.20491,-114.928211,
05DE006,53.048588,-115.21132,
05DE008,53.103926,-114.509348,
05DE009,53.40557,-114.764699,
05DE010,53.314731,-114.757812,
05DE901,52.9525,-114.783611,
05DE902,53.481944,-114.228056,
05DE903,53.521944,-114.295278,
05DE904,53.514167,-114.226389,
05DE905,53.511389,-114.268333,
05DE906,52.950556,-114.371944,
05DE907,52.946667,-114.348056,
05DE908,53.532514,-114.441667,
05DE909,54.216667,-114.766667,
05DE910,54.2,-115.65,
05DE911,53.24623056,-114.709408,
05DE912,53.206011,-114.927778,
05DE913,53.314481,-114.757222,
05DE914,52.980328,-115.356944,
05DE915,53.041257,-114.990556,
05DE916,53.19153,-114.998889,
05DE917,53.129235,-114.978889,
05DE918,0,0,
05DE919,53.340437,-114.829444,
05DE920,53.337705,-114.529167,
05DE921,53.341566,-114.933046,
05DE922,53.450205,-114.69477,
05DE923,53.363032,-114.676901,
05DE924,53.424972,-114.797806,
05DE925,53.416417,-114.8125,
05DE926,53.427083,-114.713972,
05DE927,53.395944,-114.723389,
05DE928,53.388639,-114.714167,
05DE929,53.366667,-114.678611,
05DE931,52.931389,-114.761389,
05DE932,52.938056,-114.701389,
05DE933,52.993056,-114.713333,
05DE934,53.009722,-114.715,
05DE935,53.024167,-114.783611,
05DE936,53.38083333,-114.271389,
05DE937,53.56806,-114.44861,
05DE938,53.66833,-114.44361,
05DE939,53.5575,-114.49639,
05DE940,53.565,-114.55139,
05DE941,53.57028,-114.57778,
05DE942,53.55639,-114.53333,
05DE943,53.57417,-114.62306,
05DE944,53.58,-114.67778,
05DE945,53.5792,-114.6735,
05DE946,53.57583,-114.70694,
05DE947,53.57361,-114.71167,
05DE948,53.55556,-114.73444,
05DE949,53.54528,-114.73722,
05DE950,53.53056,-114.66361,
05DE951,53.48167,-114.51583,
05DE952,53.49326,-114.30524,
05DEU01,52.92796,-115.22648,
05DEU04,53.37692,-114.27867,
05DF001,53.537516,-113.487222,
05DF002,53.106803,-113.823207,
05DF003,53.414643,-113.517596,
05DF004,53.310753,-114.053377,
05DF005,53.527364,-113.492615,
05DF006,53.412424,-113.591005,
05DF007,53.221058,-113.691566,
05DF008,53.234187,-114.050614,
05DF009,53.48301944,-113.55455,
05DF901,53.116667,-113.833333,
05DF902,0,0,
05DF903,53.264167,-113.543333,
05DF904,0,0,
05DF905,53.484153,-113.559167,
05DF906,53.455191,-113.553056,
05DF907,53.396721,-113.608333,
05DF908,53.502186,-113.522222,
05DF909,53.396721,-113.522222,
05DF910,53.371311,-113.747778,
05DF911,53.3,-111.520492,
05DF912,53.301093,-113.928611,
05DF913,53.337705,-113.816667,
05DF914,53.361475,-113.796389,
05DF915,53.195991,-114.067765,
05DF916,53,-114,
05DF917,53.166823,-114.067779,
05DF918,53.159425,-114.06778,
05DF919,53.239444,-114.275278,
05DF920,53.174,-114.343306,
05DF921,53.19225,-114.404917,
05DF922,53.202917,-114.366778,
05DF923,53.220444,-114.366972,
05DF924,53.22625,-114.318389,
05DF925,53.221639,-114.283833,
05DF926,53.245833,-114.246111,
05DF928,53.273056,-114.157917,
05DF929,53.281556,-114.123389,
05DF930,53.109722,-113.926667,
05DF931,53.108611,-113.906667,
05DF932,53.105556,-113.878056,
05DF933,53.105,-113.833056,
05DF934,53.096389,-113.829722,
05DF935,53.095,-113.83,
05DFU01,53.32311,-114.04014,
05EA001,53.830124,-113.280036,
05EA002,53.63583,-113.62722,
05EA003,53.665717,-114.61357,
05EA004,53.733293,-114.273893,
05EA005,53.656997,-113.761338,
05EA006,53.670614,-114.35747,
05EA007,53.599928,-113.769747,
05EA008,53.624074,-114.710159,
05EA009,53.582099,-113.911209,
05EA010,53.591063,-114.861752,
05EA011,53.624059,-113.696475,
05EA012,53.59033,-113.88557,
05EA013,53.67202778,-114.135556,
05EA901,53.572222,-113.933333,
05EA902,53.61444,-113.65861,
05EA903,53.733333,-114.5,
05EA904,53.615556,-114.071111,
05EA905,53.514167,-114.130833,
05EA906,53.718333,-114.1025,
05EA907,53.578611,-114.148611,
05EA908,53.491667,-114.175556,
05EA909,,,
05EA911,53.882222,-113.651111,
05EA912,53.628611,-114.108611,
05EA913,53.628333,-113.958333,
05EA914,53.798333,-114.035833,
05EA915,53.564722,-114.094167,
05EA916,53.771038,-113.904722,
05EA917,0,0,
05EA918,0,0,
05EA919,53.716668,-114.3575,
05EA920,53.67,-114.611944,
05EA921,53.6343,-114.147,
05EA922,,,
05EA923,53.6875,-114.433056,
05EA924,53.668333,-114.371111,
05EA925,53.668333,-114.610556,
05EA926,53.623497,-113.695556,
05EA927,53.59918,-113.673611,
05EA928,53.466389,-114.001389,
05EA929,53.594262,-113.853889,
05EA930,53.825556,-114.075833,
05EA931,53.772778,-114.063611,
05EA932,53.628528,-114.141472,
05EA933,53.642972,-114.138222,
05EA934,53.769722,-113.17,
05EB001,53.40873,-112.828973,
05EB002,53.570077,-112.499422,
05EB003,53.549362,-112.50142,
05EB004,53.414012,-112.948608,
05EB005,53.410641,-112.95996,
05EB006,53.440158,-112.946416,
05EB007,53.468297,-112.968908,
05EB008,53.383896,-112.553045,
05EB009,53.336838,-112.909237,
05EB010,53.336559,-112.906484,
05EB011,53.425386,-112.900187,
05EB012,53.413012,-113.116512,
05EB013,53.329073,-113.050566,
05EB014,53.241336,-112.899665,
05EB015,53.888487,-112.949558,
05EB016,53.310051,-112.555761,
05EB901,0,0,
05EB902,53.59875,-113.164053,
05EB903,53.279444,-113.075,
05EB904,53.498611,-112.969167,
05EB905,53.68388889,-112.862222,
05EB906,53.46666667,-112.466667,
05EB907,,,
05EB908,53.3,-113.033333,
05EB909,53.57891,-113.147073,
05EB910,53.591445,-113.146983,
05EB911,53.597828,-113.147108,
05EB912,0,0,
05EB913,53.54235,-113.405556,
05EB914,0,0,
05EB915,0,0,
05EB916,0,0,
05EB917,53.481667,-113.194444,
05EB918,53.521944,-113.223611,
05EB919,53.40765,-112.858611,
05EB920,53.454167,-113.082778,
05EB921,53.633333,-113.3,
05EB922,53.883333,-112.933333,
05EB923,53.447541,-113.350278,
05EB924,53.505738,-113.485278,
05EB925,53.51694,-113.497778,
05EB926,53.524317,-113.475556,
05EB927,53.51694,-113.350278,
05EB928,53.553279,-113.397778,
05EB929,53.451111,-112.825556,
05EB930,53.503333,-113.212778,
05EB931,53.4425,-113.316111,
05EB932,53.632787,-113.342778,
05EB933,53.733333,-113.2,
05EB934,53.599444,-113.3175,
05EB935,53.546667,-112.865,
05EB936,53.530556,-112.853611,
05EB937,53.706667,-113.234722,
05EBU01,53.7067,-113.23566,
05EBU02,53.7682,-113.16686,
05EC001,54.113832,-112.575194,
05EC002,54.12305556,-112.782778,
05EC003,53.949242,-113.054807,
05EC004,54.033668,-112.861858,
05EC005,53.897737,-112.997744,
05EC006,54.117001,-112.30148,
05EC007,54.09306,-113.56656,
05EC901,54.286944,-112.501111,
05EC902,54.15,-112.633333,
05EC903,54.144722,-113.528611,
05EC904,53.872778,-112.231389,
05EC905,0,0,
05EC906,0,0,
05EC907,53.8,-112.4,
05EC908,54.083333,-113.3,
05EC909,54.032514,-113.266389,
05EC910,0,0,
05EC911,0,0,
05EC912,54.094167,-113.566389,
05EC913,0,0,
05EC914,0,0,
05EC915,54.183333,-113.483333,
05EC916,54.120219,-112.325278,
05EC917,54.058197,-112.780556,
05EC918,53.95,-112.166667,
05EC920,54.185833,-112.345833,
05EC921,54.059444,-112.815556,
05EC922,53.984444,-112.615833,
05ECU04,53.99089,-112.47732,
05ED001,54.025517,-111.700589,
05ED002,53.88892,-110.921813,
05ED003,53.933908,-110.776783,
05ED901,54.222778,-112.122222,
05ED902,54.145556,-111.878333,
05ED903,54.15,-111.783333,
05ED904,53.863611,-110.354722,
05ED905,53.869722,-111.858056,
05ED906,53.945278,-111.331389,
05ED907,53.9825,-111.287222,
05ED908,53.831667,-110.546667,
05ED909,53.827778,-111.339722,
05ED910,53.890833,-111.204722,
05ED911,53.829167,-111.569722,
05ED912,53.853056,-110.573611,
05ED913,54.130556,-111.350278,
05ED914,53.829722,-111.6675,
05ED915,53.860556,-110.585556,
05ED916,53.8625,-110.891667,
05ED917,53.795833,-111.691667,
05ED918,53.831111,-110.950833,
05ED919,53.832779,-110.710833,
05ED920,53.860556,-110.636111,
05ED921,53.859722,-110.590833,
05ED922,53.6625,-110.338889,
05EE001,53.372826,-111.175186,
05EE002,53.654971,-110.337865,
05EE003,53.464696,-112.067373,
05EE004,53.626255,-110.421826,
05EE005,53.442608,-110.326068,
05EE006,53.295025,-112.049505,
05EE007,53.491824,-110.399974,
05EE008,53.359926,-110.855964,
05EE009,53.49086,-112.038396,
05EE010,53.619278,-111.451639,
05EE011,53.641944,-111.475556,
05EE901,0,0,
05EE902,53.658056,-111.362778,
05EE903,53.658056,-111.868333,
05EE904,53.363056,-111.521944,
05EE905,,,
05EE906,53.641944,-111.474444,
05EE907,53.697778,-111.574167,
05EE908,53.704722,-111.744444,
05EE909,53.680278,-111.843611,
05EE910,53.715556,-111.926389,
05EE911,0,0,
05EE912,0,0,
05EE913,53.133655,-112.405977,
05EE914,0,0,
05EE915,53.177354,-112.062359,
05EE916,0,0,
05EE917,0,0,
05EE918,0,0,
05EE919,0,0,
05EE920,0,0,
05EE921,0,0,
05EE922,0,0,
05EE923,0,0,
05EE924,0,0,
05EE925,53.388611,-111.518056,
05EE926,53.655556,-110.337778,
05EE928,0,0,
05EE929,53.633333,-111.483333,
05EE930,53.592815,-111.403745,
05EE931,53.419399,-111.281667,
05EE932,0,0,
05EE933,0,0,
05EE934,53.641944,-111.474444,
05EF003,53.66054,-110.33831,
05EF901,,,
05EF902,53.602733,-110.015028,
05EF903,,,
05EFU01,53.60298,-110.00852,
05FA001,52.66305556,-113.581389,
05FA002,52.963624,-113.980776,
05FA003,53.01911,-113.040792,
05FA004,53.154579,-113.186416,
05FA005,53.116667,-113.15,
05FA006,52.786448,-112.716008,
05FA007,53.079999,-113.467186,
05FA008,53.038129,-113.437721,
05FA009,52.966069,-113.979979,
05FA010,53.018457,-112.830907,
05FA011,52.950966,-112.963473,
05FA012,53.037448,-113.324397,
05FA013,53.02378,-114.12647,
05FA014,52.784845,-113.629445,
05FA015,52.813941,-113.61837,
05FA016,53.001894,-113.223198,
05FA017,52.851818,-113.896497,
05FA018,52.881871,-112.63976,
05FA019,52.870326,-113.898037,
05FA020,52.788706,-112.714255,
05FA021,52.968307,-113.074322,
05FA022,53.041326,-113.367553,
05FA023,52.958023,-113.173986,
05FA024,52.959214,-113.279454,
05FA025,53.041417,-112.829972,
05FA026,52.492111,-113.694812,
05FA901,52.78805556,-112.714722,
05FA902,52.968056,-113.072222,
05FA903,52.948611,-114.143889,
05FA904,52.958333,-113.6125,
05FA905,53.1775,-113.169444,
05FA906,53.011111,-113.072222,
05FA907,,,
05FA908,53.023056,-114.1375,
05FA909,52.761944,-113.095,
05FA910,52.730278,-113.2175,
05FA912,52.867981,-113.960476,
05FA913,52.635792,-113.629444,
05FA914,52.595556,-113.094444,
05FA915,0,0,
05FA916,,,
05FA917,0,0,
05FA918,52.945833,-112.963889,
05FA919,52.8125,-113.314444,
05FA920,52.995833,-113.211667,
05FA921,52.949167,-112.875,
05FA922,52.937894,-113.933039,
05FA923,52.839444,-113.913056,
05FA924,52.945833,-112.963889,
05FA925,52.745833,-112.564722,
05FA926,52.672222,-113.713611,
05FA927,0,0,
05FA928,0,0,
05FA929,,,
05FA930,52.741389,-113.800278,
05FA931,52.890984,-113.644262,
05FA932,53.060383,-113.598087,
05FA933,53.068852,-113.448907,
05FA934,53.060383,-113.598087,
05FA935,53.044809,-113.805464,
05FA936,53.07541,-113.904098,
05FA937,53.074167,-114.150833,
05FA938,53.037139,-114.1725,
05FA939,53.015861,-114.119639,
05FA940,52.987333,-114.05325,
05FA941,52.970972,-114.023028,
05FA942,0,0,
05FA943,52.829167,-113.268889,
05FA944,52.945833,-112.875,
05FA945,52.7125,-112.711111,
05FA946,52.769722,-113.632222,
05FA947,52.843056,-113.606111,
05FA948,52.96583333,-113.974444,
05FA949,53.064722,-114.1625,
05FA950,53.055278,-114.196667,
05FAU01,53.00186,-113.23089,
05FB001,53.089461,-111.712357,
05FB002,52.70781,-111.311563,
05FB003,53.017291,-111.903664,
05FB901,53.131667,-111.524444,
05FB902,52.843611,-112.058611,
05FB903,52.693716,-111.246721,
05FB904,52.879167,-111.156389,
05FBU01,52.72067,-111.22317,
05FC001,52.573191,-112.348277,
05FC002,52.516817,-112.356899,
05FC003,52.55351,-112.410414,
05FC004,52.387659,-112.14163,
05FC005,52.520312,-112.388054,
05FC006,52.580579,-112.53487,
05FC007,52.258792,-111.729355,
05FC008,52.402015,-111.411178,
05FC901,52.765556,-112.973611,
05FC902,52.198907,-111.899167,
05FC903,52.395833,-112.133333,
05FC904,52.518955,-112.391826,
05FC905,52.4625,-111.92,
05FC906,52.4125,-111.416389,
05FC907,52.495833,-112.22,
05FC908,52.379167,-111.926389,
05FC909,52.329167,-111.638333,
05FC910,52.552778,-112.411111,
05FC911,,,
05FC912,,,
05FCU01,52.46531,-112.1085,
05FD001,52.756711,-110.48325,
05FD002,52.776204,-110.64997,
05FD003,52.72649,-110.271858,
05FD005,52.486935,-110.742284,
05FD006,52.179275,-111.240504,
05FD007,52.478833,-110.880944,
05FD901,0,0,
05FD902,52.742778,-110.611389,
05FD903,53.767778,-110.669722,
05FD904,0,0,
05FD905,52.845833,-110.1225,
05FD906,52.478889,-110.880833,
05FDU01,52.86281,-110.08694,
05FE002,53.007981,-110.868766,
05FE003,52.996249,-110.855889,
05FE004,52.856606,-110.019927,
05FE005,52.955754,-110.010985,
05FE901,52.856389,-110.018333,
05FE902,52.995833,-110.854167,
05FE903,53.185833,-110.403611,
05FE904,53.129722,-110.321389,
05FE905,52.895833,-110.995,
05FE906,53.0125,-110.340278,
05FE907,53.1125,-110.641667,
05FE908,52.9556,-110.0097,
05GA003,51.970227,-110.577217,
05GA004,52.142763,-110.569973,
05GA005,52.112539,-110.766452,
05GA008,51.56492,-110.474495,
05GA009,51.969725,-111.469464,
05GA010,52.562856,-110.149798,
05GA011,51.874901,-110.762523,
05GA012,51.547228,-110.920539,
05GA013,52.00097,-110.767006,
05GA901,52.577222,-110.010278,
05GA902,,,
05GA903,52.001111,-110.765,
05GA904,52.11777878,-110.750278,
05GA905,0,0,
05GA906,0,0,
05GA907,51.949454,-111.6825,
05GA908,0,0,
05GA909,0,0,
05GA910,0,0,
05GA911,,,
05GA912,,,
05GA913,51.951111,-111.697778,
05GA914,51.97459,-111.730278,
05HBU01,50,-109,
06AA001,54.435152,-111.365967,
06AA002,54.474356,-112.015562,
06AA003,54.759765,-111.907168,
06AA004,54.35429,-111.141266,
06AA901,54.354251,-111.140149,
06AA902,54.607222,-112.645556,
06AA903,54.180278,-111.579722,
06AA904,54.2125,-111.625278,
06AA905,54.455278,-111.5425,
06AA906,54.181389,-111.728611,
06AA907,54.258611,-111.801944,
06AA908,54.595,-111.545,
06AA909,54.444167,-112.765833,
06AA910,54.163889,-111.508333,
06AA911,54.140278,-111.539167,
06AA912,54.712222,-112.22,
06AA913,54.6625,-112.5225,
06AA914,54.596111,-112.6975,
06AA915,54.337222,-111.883056,
06AA916,54.278333,-111.102222,
06AA917,0,0,
06AA918,0,0,
06AA919,54.195628,-111.533333,
06AA920,54.196175,-111.528889,
06AA921,54.195902,-111.526389,
06AA922,54.195628,-111.519444,
06AA923,54.188798,-111.499722,
06AA924,54.158197,-111.501389,
06AA925,54.136066,-111.489722,
06AA926,54.711111,-112.228056,
06AA927,54.647295,-112.706125,
06AA928,54.461944,-111.770278,
06AB001,54.472275,-111.187888,
06AB002,54.712194,-111.001652,
06AB003,54.538297,-111.229863,
06AB004,54.711807,-111.001592,
06AB901,54.651389,-111.472778,
06AB902,54.859444,-111.429444,
06AB903,54.666667,-110.933333,
06AB904,0,0,
06AC001,54.442598,-110.685696,
06AC002,54.49946,-110.567615,
06AC003,54.528285,-110.417687,
06AC004,54.545269,-110.33355,
06AC005,54.594427,-110.304459,
06AC006,54.322122,-110.964309,
06AC007,54.137996,-110.753208,
06AC008,54.533334,-110.316668,
06AC009,54.450172,-110.938017,
06AC901,54.520298,-110.322634,
06AC902,54.266667,-110.6,
06AC903,54.111389,-111.102778,
06AC904,,,
06AC905,,,
06AC906,54.255833,-110.705,
06AC907,54.0375,-110.904722,
06AC908,54.470556,-110.936667,
06AC909,,,
06AC910,,,
06AC911,54.268333,-110.827778,
06AC913,54.6625,-110.541667,
06AC914,54.2375,-110.554167,
06AC915,54.545833,-110.641667,
06AC916,0,0,
06AC917,54.595833,-110.311111,
06AC918,54.7125,-110.402778,
06AC919,0,0,
06AC920,,,
06AC921,0,0,
06AC922,0,0,
06AC923,0,0,
06AC924,54.258198,-110.8235,
06AC925,54.133333,-110.385,
06AC926,54.180278,-111.334722,
06AC927,54.162222,-111.105278,
06AC928,54.261667,-111.005,
06AC929,54.021111,-110.910556,
06AC930,54.009167,-110.901944,
06AC931,54.048056,-110.8925,
06AC932,54.059444,-110.891389,
06AC933,54.423611,-110.303889,
06AC934,54.173333,-111.064167,
06AC935,54.469167,-110.573056,
06AC936,54.430278,-110.481667,
06AD006,54.35591,-110.217503,
06AD013,54.228662,-110.330799,
06AD901,54.203889,-110.309167,
06AD902,54.270833,-109.7525,
06AF002,54.471744,-110.180142,
06AF003,54.771796,-110.057749,
06AF008,54.688126,-110.025953,
06AF901,54.487433,-109.647222,
06AF902,54.467487,-109.570556,
06AF903,54.775,-110.0625,
07AA002,52.908827,-118.059221,
07AA003,53.141217,-117.977056,
07AA004,52.93025,-118.026195,
07AA006,52.856677,-117.416355,
07AA007,52.217604,-117.23517,
07AA008,53.212522,-117.851835,
07AA009,52.724627,-117.925973,
07AA010,53.177364,-117.831632,
07AA901,52.903333,-118.096944,
07AB001,53.185311,-117.992498,
07AB002,53.159663,-118.035757,
07AC001,53.520588,-117.952281,
07AC002,53.719221,-118.271562,
07AC003,53.764887,-118.366616,
07AC004,53.774689,-118.369092,
07AC005,53.783172,-118.454396,
07AC006,53.704442,-118.281896,
07AC007,54.012594,-116.966041,
07AC008,53.677912,-118.242357,
07AC902,53.494722,-117.799167,
07AC903,53.531111,-117.805,
07AC904,53.462222,-117.797778,
07AC905,53.467222,-118.259167,
07AC906,53.494167,-117.797778,
07AD001,53.375892,-117.697362,
07AD002,53.41034,-117.590483,
07AD003,53.401145,-117.508452,
07AD004,53.380273,-117.538115,
07AD005,53.470415,-117.646432,
07AD006,53.527105,-117.680995,
07AD007,53.388146,-117.498023,
07AD008,53.69732,-117.566875,
07AD009,53.682962,-117.568166,
07AD010,53.621763,-117.526766,
07AD011,53.528056,-117.358611,
07AD901,53.556944,-117.215,
07AD902,53.281944,-117.778333,
07AD903,53.544444,-117.161944,
07AD904,53.269167,-117.790556,
07AD905,0,0,
07AD906,54.008197,-116.835278,
07AD907,53.75083,-117.35056,
07AD908,53.37861,-117.63444,
07AD909,53.614722,-117.2225,
07AE002,53.915276,-116.72342,
07AE003,53.904957,-116.764599,
07AE901,54.008197,-116.835278,
07AE902,54.1625,-116.5925,
07AE903,54.164481,-116.640278,
07AE904,54.145833,-116.581111,
07AE905,54.2625,-116.256944,
07AE906,54.229167,-116.219444,
07AE907,0,0,
07AE908,54.008197,-116.835278,
07AE909,54.174863,-115.716667,
07AF-DCu,53.12062599,-117.232272,
07AF001,53.457042,-116.61813,
07AF002,53.469139,-116.63192,
07AF005,53.151267,-117.231132,
07AF006,53.088259,-117.434291,
07AF007,53.089041,-117.436419,
07AF008,53.343305,-117.390998,
07AF009,53.323203,-117.380554,
07AF010,53.565929,-116.704731,
07AF011,53.307243,-117.296525,
07AF012,53.308748,-117.28536,
07AF013,53.0796,-117.198181,
07AF014,53.374411,-116.807949,
07AF015,53.252462,-117.360943,
07AF016,53.231901,-116.566943,
07AF901,53.5575,-116.800833,
07AF902,53.561111,-116.761667,
07AF903,53.453056,-116.765556,
07AF905,53.375278,-116.805556,
07AF906,53.252163,-117.361585,
07AF907,53.235198,-116.566882,
07AF908,0,0,
07AF909,53.223058,-116.971732,
07AF910,52.984045,-117.343622,
07AF911,53.061667,-117.301111,
07AF912,0,0,
07AF913,53.094444,-117.446944,
07AF914,53.095833,-117.444444,
07AF915,53.119444,-117.495833,
07AF916,53.185278,-117.505556,
07AF917,53.059444,-117.451111,
07AF918,53.052222,-117.421111,
07AF919,52.983889,-117.336389,
07AF920,52.899167,-117.277222,
07AF921,53.16,-117.083889,
07AF922,53.091944,-116.948333,
07AF923,53.170833,-117.007778,
07AF924,53.045833,-116.89,
07AF925,53.018889,-116.743889,
07AF926,53.5375,-117.375833,
07AF927,53.602222,-117.236944,
07AF928,53.499167,-117.513889,
07AF929,53.513333,-117.428333,
07AF930,52.967778,-117.322222,
07AF931,52.926389,-117.3075,
07AF932,52.938333,-117.284167,
07AF933,53.071667,-116.935,
07AG001,53.653247,-116.282619,
07AG002,53.594149,-116.31627,
07AG003,53.598014,-116.272935,
07AG004,54.012335,-115.841051,
07AG005,53.812406,-116.749432,
07AG006,53.833317,-116.683607,
07AG007,53.696736,-116.163557,
07AG008,54.033086,-115.843027,
07AG901,53.741111,-116.160833,
07AG902,53.795278,-116.206944,
07AG903,53.366111,-116.048056,
07AG904,53.864722,-116.031944,
07AG905,53.566667,-116.141667,
07AG906,53.211667,-116.071111,
07AG907,54.124863,-115.716667,
07AH001,54.365042,-114.907078,
07AH002,54.227557,-115.334653,
07AH003,54.201966,-115.781383,
07AH901,54.292222,-115.639444,
07AH902,54.7,-115.55,
07AH903,54.314167,-115.136389,
07AH904,54.308056,-115.625278,
07AH905,54.318611,-115.076111,
07AH906,54.174863,-115.689655,
07AH907,54.3,-115.133333,
07AH908,54.316667,-115.15,
07BA001,53.127185,-115.323274,
07BA002,53.140346,-115.489371,
07BA003,52.99935,-116.656661,
07BA901,52.971389,-116.582778,
07BA902,0,0,
07BA903,0,0,
07BA904,53.281148,-115.175556,
07BB001,53.610955,-115.012759,
07BB002,53.602681,-115.00595,
07BB003,53.612362,-115.108993,
07BB004,53.895736,-115.043585,
07BB005,53.964661,-115.176853,
07BB006,54.113289,-114.403218,
07BB007,53.964608,-114.329608,
07BB008,53.615821,-115.260391,
07BB009,54.023311,-114.946676,
07BB010,54.047946,-115.044198,
07BB011,53.859728,-115.365882,
07BB012,53.956903,-114.895257,
07BB014,53.872801,-114.669573,
07BB901,0,0,
07BB902,0,0,
07BB903,54.069836,-114.901963,
07BB904,53.780833,-114.63,
07BB905,53.89,-114.41,
07BB906,53.884722,-114.223611,
07BB907,53.890556,-114.542222,
07BB908,54.016667,-114.35,
07BB909,54.12,-114.712778,
07BB910,0,0,
07BB911,53.651913,-115.750556,
07BB912,53.983333,-114.383333,
07BB913,54.141944,-114.729722,
07BB914,53.894295,-115.071144,
07BB915,53.945833,-114.666667,
07BB916,54.079167,-114.316667,
07BB918,53.55,-114.9,
07BB919,53.894444,-115.065,
07BB920,54.133333,-114.866667,
07BB921,53.616667,-115,
07BB922,54.05,-114.283333,
07BB923,53.983333,-114.3,
07BB924,54.116667,-114.716667,
07BB925,53.931944,-114.287222,
07BB926,53.916667,-114.322778,
07BC001,54.354866,-114.013665,
07BC002,54.449438,-113.992192,
